"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g12","V","0002080","632","153","331","23","0","2","3","1","1","0","118","299","333","37","32","25","10","6","20","3","0","4","3","1","0","1","1","0","1","0","13","5","0","6","2","3","0","3","5","3","1","2","4","3","0","0","2","12","10","19","9","10","0","5","13","19","17","24","13","0","11","21","43","44","20","23","0","11","18","44","47","29","20","0","6","12","15","13","8","5","0","8","9","14","15","11","2","0","4","3","5","1","2","1","0","4","4","1","2","3","0","28","15","26","8","17","5","19","9","26","48","35","44","33","62","16","23","12","58","35","14","23","5","16","4","4","3","14","6","8","4","3","3","1","2","0","3"
"g12","V","0002081","768","197","402","22","1","2","3","0","1","0","140","328","440","44","36","12","2","7","9","4","2","4","1","0","0","3","7","2","0","5","11","4","0","0","3","3","0","5","1","2","0","2","3","3","0","0","3","5","20","17","19","11","0","3","15","28","37","24","15","0","5","25","50","51","27","26","0","11","24","39","59","45","40","0","7","10","19","9","11","2","0","5","14","17","24","14","8","0","0","2","4","0","3","2","0","1","1","8","4","3","1","45","24","21","18","25","12","20","9","23","73","48","53","24","56","31","34","26","57","37","16","21","9","16","5","14","9","13","7","4","12","1","3","1","0","0","1"
"g12","V","0002082","549","159","273","13","0","4","1","0","1","0","98","288","261","16","22","12","1","7","8","2","1","1","5","2","1","3","3","1","0","3","8","5","0","7","16","4","3","6","8","5","1","5","6","1","0","0","8","9","13","13","24","13","0","3","14","12","21","16","13","0","9","13","18","63","31","16","0","8","15","23","41","26","10","0","4","14","7","7","9","9","0","4","6","8","16","11","3","0","0","4","1","1","2","0","0","2","3","2","2","1","1","27","12","24","12","30","12","16","10","16","49","34","22","15","43","17","20","17","56","20","3","22","6","13","7","5","1","21","5","2","4","1","4","0","3","0","0"
"g12","V","0002088","839","306","372","19","0","1","3","1","1","1","135","386","453","92","58","18","8","10","11","0","0","2","2","4","0","1","5","1","0","4","6","8","0","19","6","10","0","10","15","7","1","4","2","1","0","0","9","16","26","12","26","35","0","7","11","24","20","43","77","0","9","14","19","19","47","72","0","9","14","21","20","49","79","0","10","14","4","9","12","22","0","10","10","6","8","15","15","0","2","2","0","1","2","4","0","1","2","1","1","3","7","57","33","45","34","27","11","21","6","72","63","43","43","39","58","20","15","16","75","35","18","26","12","17","6","4","4","13","7","6","4","2","3","0","1","0","3"
"g12","V","0002092","497","123","251","18","0","2","0","0","2","0","101","240","257","17","24","14","4","10","12","7","1","2","2","3","0","3","2","1","0","2","5","7","0","3","6","5","0","2","3","4","0","6","8","0","0","0","5","5","17","13","9","4","0","4","11","19","17","10","9","0","6","13","34","35","23","10","0","8","23","35","40","16","8","0","6","12","10","18","7","1","0","2","11","15","10","9","0","0","3","3","3","2","1","0","0","1","2","3","2","2","0","23","14","26","7","13","6","21","5","8","39","24","34","9","47","26","54","5","13","22","13","20","9","15","4","10","2","6","11","4","2","0","2","1","0","0","2"
"g12","V","0002094","692","186","350","11","3","0","2","0","2","2","136","346","346","20","24","17","3","6","13","4","1","1","2","2","0","5","11","0","0","4","4","5","0","4","2","6","0","2","13","9","0","5","11","5","0","0","5","8","16","19","19","11","0","9","17","17","28","23","14","0","14","21","25","60","28","25","0","11","29","23","53","38","23","0","9","17","24","14","15","4","0","7","13","8","14","8","3","0","3","5","2","2","0","0","0","1","0","1","1","3","2","51","17","26","13","27","7","7","5","33","82","53","43","15","45","9","30","16","57","59","15","19","8","9","5","10","1","10","9","4","1","1","4","0","0","0","1"
"g12","V","0002095","5","4","1","0","0","0","0","0","0","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g12","V","0002117","639","300","176","11","0","2","5","1","5","0","139","314","325","186","48","65","12","4","2","0","0","0","0","1","0","2","20","2","1","6","8","7","2","5","1","4","0","28","27","22","2","6","5","4","0","0","21","19","22","21","34","21","0","15","38","27","30","27","25","0","7","14","14","9","20","23","0","4","13","14","11","12","35","0","15","19","11","16","6","10","0","16","12","8","13","11","2","0","4","3","2","3","0","0","0","3","5","1","0","1","2","80","39","61","14","16","9","30","10","41","31","18","23","8","21","4","21","7","43","61","20","24","6","10","5","5","3","5","8","3","5","0","3","1","1","0","3"
"g12","V","0002119","865","521","176","14","4","1","2","0","2","0","145","414","451","375","45","94","9","4","2","3","0","0","0","0","0","0","1","0","0","1","3","2","0","1","0","0","0","10","15","4","1","5","0","2","1","0","41","34","30","61","41","38","0","44","56","37","50","47","42","0","4","12","6","23","19","19","0","5","11","7","24","16","30","0","17","12","10","9","11","10","0","21","13","14","9","13","6","0","4","5","1","3","3","1","0","1","0","2","1","0","2","105","144","87","42","25","16","24","12","66","20","31","19","13","14","6","11","1","61","71","17","26","4","13","2","2","1","9","8","5","3","1","1","1","1","0","3"
"g12","V","0002122","10","5","1","1","1","0","0","0","0","0","2","3","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"g12","V","0002128","590","222","220","12","0","1","6","1","4","0","124","279","311","78","27","37","3","4","6","2","0","4","8","1","0","2","2","1","0","2","4","5","2","2","1","4","1","9","18","11","0","3","2","6","0","0","4","18","14","19","23","14","0","9","15","21","24","39","22","0","5","14","16","28","25","20","0","5","16","16","19","27","29","0","9","8","16","11","14","9","0","13","11","9","13","6","5","0","1","2","4","1","3","1","0","1","4","1","3","1","2","35","30","38","18","21","16","11","13","40","38","21","24","18","24","8","22","6","59","45","20","21","8","14","4","2","0","10","8","4","2","0","5","2","2","0","1"
"g12","V","0002130","538","237","169","10","1","0","1","1","1","0","118","275","263","119","37","52","7","3","1","0","0","0","0","1","0","1","1","3","0","3","2","3","0","4","0","1","1","7","8","7","2","5","3","3","0","0","11","21","21","24","23","18","0","14","18","17","25","17","28","0","7","11","12","19","17","22","0","5","11","7","24","14","20","0","10","12","14","9","9","5","0","10","14","10","7","13","5","0","0","2","0","3","4","1","0","0","1","2","1","0","0","44","38","37","13","21","7","20","11","46","10","22","26","17","23","5","10","6","50","33","23","24","3","12","2","7","5","9","5","1","3","0","2","0","1","0","2"
"g12","V","0002131","579","305","159","6","0","0","1","0","0","0","108","279","300","178","40","59","2","4","2","0","2","1","0","1","0","0","5","1","0","0","0","0","0","4","1","0","0","14","14","5","0","3","6","2","0","0","12","29","25","28","29","23","0","22","29","18","32","33","25","0","4","11","14","13","19","19","0","4","11","10","14","21","19","0","11","9","7","10","2","9","0","21","13","7","9","4","6","0","0","2","1","1","1","0","0","0","0","1","0","0","1","54","60","57","20","26","17","16","13","42","21","21","20","16","8","3","14","9","47","34","25","16","10","4","2","9","2","6","2","1","2","0","0","0","0","0","2"
"g12","V","0002134","639","361","141","12","0","0","1","0","2","0","122","307","332","278","56","80","8","4","3","2","0","0","0","1","0","0","0","0","1","1","4","4","0","2","1","0","0","7","15","7","1","2","2","1","1","0","33","24","19","33","31","34","0","29","43","22","31","34","28","0","10","11","8","15","13","10","0","7","15","5","13","9","25","0","9","15","8","13","8","7","0","22","12","13","9","4","2","0","0","1","2","2","0","1","0","3","4","0","2","0","0","79","68","80","31","16","10","33","7","37","24","23","23","14","15","8","4","3","27","40","25","25","10","8","1","7","2","4","7","2","1","1","2","0","1","0","1"
"g12","V","0002135","748","400","169","12","3","1","2","1","1","1","158","363","385","268","62","93","8","3","3","2","2","3","2","3","0","2","2","2","1","1","5","2","0","2","0","0","0","6","6","5","0","14","2","4","0","0","28","37","24","33","42","24","0","39","46","33","39","33","22","0","7","7","16","15","21","14","0","10","12","13","20","17","17","0","11","13","17","14","18","10","0","21","11","9","12","19","3","0","2","1","4","0","2","3","0","0","3","4","0","1","1","94","108","93","29","24","8","9","9","26","45","33","21","12","17","12","5","6","18","71","35","20","9","5","3","3","3","9","7","2","7","0","1","0","2","0","2"
"g12","V","0002139","554","201","269","9","0","1","2","0","0","1","71","249","305","97","29","27","2","4","13","4","1","1","0","0","0","2","8","1","0","1","0","0","0","2","0","0","0","4","12","4","0","1","3","5","0","0","6","9","13","17","23","17","0","10","17","13","29","15","32","0","4","11","14","23","26","48","0","12","13","7","24","29","58","0","4","8","3","5","6","4","0","8","13","4","8","7","1","0","2","1","2","1","1","1","0","0","1","0","1","1","2","29","19","37","19","21","5","18","6","47","27","26","29","23","18","12","20","9","105","18","13","15","4","10","5","1","0","5","4","2","0","1","1","1","1","1","2"
"g12","V","0002143","959","510","218","16","1","2","10","0","5","0","197","475","484","318","58","84","10","7","4","6","2","13","3","3","0","4","1","1","0","10","6","12","1","2","0","0","0","20","12","15","0","17","6","2","0","0","29","51","46","46","36","32","0","32","54","57","43","46","38","0","7","18","28","28","12","14","0","8","31","25","19","18","10","0","13","28","19","17","18","9","0","18","21","25","11","12","6","0","5","9","3","5","1","1","0","0","2","3","3","2","0","140","94","95","61","31","9","29","8","43","52","35","41","29","20","9","11","2","19","78","37","28","19","15","2","9","0","9","16","10","4","1","0","0","0","1","2"
"g12","V","0002146","553","216","224","13","3","0","5","0","1","0","91","275","278","71","20","16","3","4","4","0","1","3","4","0","0","1","1","1","0","1","6","3","1","5","3","0","0","9","7","11","2","1","10","1","1","0","10","14","14","18","20","23","0","14","17","19","10","27","30","0","14","8","10","26","22","32","0","5","14","12","25","20","36","0","10","11","7","10","7","3","0","5","11","8","9","4","6","0","1","4","4","2","3","2","0","1","1","2","0","2","0","47","20","35","10","23","11","18","7","45","38","20","16","15","30","9","18","9","69","28","20","6","7","10","5","5","1","9","7","5","1","0","1","3","1","0","4"
"g12","V","0002148","564","213","224","7","3","0","2","0","1","0","114","283","281","87","42","21","4","8","6","4","0","4","4","5","0","0","0","0","0","6","7","8","1","1","2","0","0","31","33","30","0","3","6","2","0","0","12","18","9","17","20","25","0","15","19","22","9","18","29","0","8","15","13","23","21","34","0","12","14","10","15","25","34","0","5","15","11","8","6","14","0","9","7","8","13","9","9","0","2","1","0","3","1","2","0","0","2","1","0","1","0","65","22","31","17","12","4","14","6","42","33","24","27","16","16","16","22","8","62","23","16","32","5","19","1","6","2","10","7","2","0","1","1","0","0","0","2"
"g12","V","0002151","472","212","146","9","1","0","1","0","0","0","103","213","259","95","26","33","2","2","6","2","0","2","2","2","0","1","2","2","0","5","5","4","0","1","0","2","0","7","10","10","3","3","0","2","0","0","16","11","12","13","15","23","0","10","22","15","17","22","36","0","3","8","13","9","13","19","0","3","5","10","21","14","28","0","7","10","6","7","9","12","0","6","13","9","4","9","11","0","0","1","1","1","1","3","0","0","2","0","0","0","2","63","50","25","16","14","7","11","5","21","23","25","19","9","11","9","11","4","35","43","11","18","5","11","4","6","0","5","1","4","4","0","1","1","0","0","0"
"g12","V","0002152","709","274","250","13","5","1","7","0","2","0","157","353","356","93","29","31","16","8","10","2","1","3","5","4","0","2","5","0","0","2","1","6","0","6","2","3","0","31","47","25","3","10","11","14","0","0","11","11","29","20","32","22","0","10","21","29","30","20","39","0","7","10","18","28","34","34","0","9","7","13","26","27","37","0","17","17","12","13","15","15","0","8","10","13","10","14","13","0","2","1","1","1","3","0","0","6","3","2","4","4","1","64","30","38","17","22","19","26","7","51","29","26","23","28","26","9","28","9","72","48","25","22","13","17","8","6","3","15","9","6","6","2","2","0","1","0","2"
"g12","V","0002160","486","206","171","12","0","0","2","0","4","0","91","252","234","84","31","32","5","6","7","4","0","4","1","0","0","1","2","2","0","5","6","3","1","5","0","2","0","19","25","15","1","1","0","3","1","0","5","15","17","26","12","20","0","5","21","18","21","25","21","0","6","14","11","20","20","25","0","2","13","8","18","16","18","0","8","9","5","8","10","9","0","10","9","11","5","2","5","0","1","3","2","2","1","3","0","0","2","1","1","1","1","38","33","37","13","20","10","14","4","37","15","21","23","21","15","10","15","2","49","27","13","13","3","9","3","5","2","16","6","3","3","1","1","2","0","1","1"
"g12","V","0002166","659","237","271","18","0","2","3","0","0","1","127","315","344","83","47","32","8","1","10","4","1","2","8","2","0","6","2","1","1","2","7","7","1","3","0","5","0","17","32","14","1","2","1","2","0","0","8","25","18","18","21","16","0","11","17","20","23","28","32","0","11","11","17","35","21","36","0","2","7","25","38","24","44","0","14","10","11","11","11","5","0","10","11","6","18","10","10","0","3","2","2","4","2","3","0","1","2","2","2","1","0","54","36","32","10","13","14","14","5","59","39","26","31","16","35","10","18","13","83","31","16","28","8","19","4","7","1","13","10","2","3","2","3","1","0","0","3"
"g12","V","0002171","459","191","171","7","1","1","1","1","1","0","85","216","243","65","20","18","5","9","7","4","1","1","3","1","0","0","3","1","0","1","4","1","0","1","4","0","0","6","6","6","0","3","4","1","0","0","11","6","8","17","19","23","0","18","11","12","22","17","27","0","3","3","7","18","18","29","0","8","10","13","16","14","32","0","8","6","7","14","5","8","0","5","7","1","9","11","4","0","2","0","1","2","0","1","0","1","1","0","2","1","1","33","19","27","15","16","9","12","9","51","14","18","15","13","19","8","14","4","66","23","11","6","3","14","1","8","7","12","2","3","2","1","1","0","0","1","2"
"g12","V","0002175","426","169","164","8","0","0","5","1","1","1","77","207","219","40","10","17","0","12","11","3","0","3","6","3","0","0","2","0","0","1","3","2","1","2","0","2","0","16","17","12","0","4","1","2","0","0","8","1","6","17","12","19","0","5","6","12","18","30","35","0","3","14","11","13","20","33","0","2","9","6","11","17","25","0","7","8","6","3","6","9","0","8","4","7","8","5","6","0","2","3","0","3","1","2","0","2","1","0","2","0","0","25","18","25","10","8","9","12","7","55","24","15","19","14","18","9","8","5","52","21","6","20","8","8","3","1","1","9","9","2","0","0","0","0","0","1","4"
"g12","V","0002176","489","217","145","13","2","1","3","0","1","0","107","256","233","114","23","46","8","2","9","0","0","0","1","2","0","0","1","1","0","2","3","1","0","1","0","0","0","22","36","17","3","13","3","2","0","0","15","19","23","22","16","16","0","19","15","23","22","15","12","0","5","8","11","11","17","21","0","2","9","14","10","17","20","0","14","8","10","8","8","12","0","13","13","6","7","5","3","0","2","4","0","4","2","0","0","1","1","1","4","1","0","55","32","39","22","22","9","10","6","22","20","15","23","10","22","5","5","4","41","37","23","20","6","8","4","6","2","1","7","4","5","1","1","0","0","1","1"
